danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name
0.669,0.423,6,-8.241,1,0.0731,0.803,0,0.163,0.948,151.777,audio_features,2Pstz3IEOxX6FaTZkIGxWk,spotify:track:2Pstz3IEOxX6FaTZkIGxWk,https://api.spotify.com/v1/tracks/2Pstz3IEOxX6FaTZkIGxWk,https://api.spotify.com/v1/audio-analysis/2Pstz3IEOxX6FaTZkIGxWk,168925,4,Chhupnewale Samne Aa
0.728,0.45,9,-5.223,1,0.0687,0.807,5.17E-06,0.272,0.806,131.603,audio_features,5CkntUjE3oOw4LvoupnrMa,spotify:track:5CkntUjE3oOw4LvoupnrMa,https://api.spotify.com/v1/tracks/5CkntUjE3oOw4LvoupnrMa,https://api.spotify.com/v1/audio-analysis/5CkntUjE3oOw4LvoupnrMa,172652,4,Sun Sun Sun Sun Zalima
0.542,0.536,5,-8.708,0,0.0387,0.805,3.33E-06,0.306,0.916,116.202,audio_features,21ZgTHg2LTHopMvtqAMSG6,spotify:track:21ZgTHg2LTHopMvtqAMSG6,https://api.spotify.com/v1/tracks/21ZgTHg2LTHopMvtqAMSG6,https://api.spotify.com/v1/audio-analysis/21ZgTHg2LTHopMvtqAMSG6,242360,4,Ek Pardesi Mera Dil Le Gaya
0.529,0.532,9,-8.47,1,0.0484,0.757,1.18E-06,0.112,0.909,141.719,audio_features,0lktxwBvh7KrMIOFj32uGY,spotify:track:0lktxwBvh7KrMIOFj32uGY,https://api.spotify.com/v1/tracks/0lktxwBvh7KrMIOFj32uGY,https://api.spotify.com/v1/audio-analysis/0lktxwBvh7KrMIOFj32uGY,245243,4,Jahan Main Jati Hoon
0.525,0.399,5,-8.427,1,0.0952,0.949,0.0222,0.0527,0.941,182.621,audio_features,6dWfuQ8Get4WW3nz2uNkJh,spotify:track:6dWfuQ8Get4WW3nz2uNkJh,https://api.spotify.com/v1/tracks/6dWfuQ8Get4WW3nz2uNkJh,https://api.spotify.com/v1/audio-analysis/6dWfuQ8Get4WW3nz2uNkJh,221627,3,Sham Dhale Khidki Tale
0.498,0.493,5,-13.646,0,0.0298,0.787,0.0185,0.376,0.695,107.376,audio_features,6umpwR6rQvkfIGlWFxzi3X,spotify:track:6umpwR6rQvkfIGlWFxzi3X,https://api.spotify.com/v1/tracks/6umpwR6rQvkfIGlWFxzi3X,https://api.spotify.com/v1/audio-analysis/6umpwR6rQvkfIGlWFxzi3X,255053,4,Man Dole Mera Tan Dole
0.583,0.314,1,-14.885,1,0.0509,0.977,0.8,0.242,0.94,153.767,audio_features,7ss6rTaXxoTHXw3Wx8bOR2,spotify:track:7ss6rTaXxoTHXw3Wx8bOR2,https://api.spotify.com/v1/tracks/7ss6rTaXxoTHXw3Wx8bOR2,https://api.spotify.com/v1/audio-analysis/7ss6rTaXxoTHXw3Wx8bOR2,186906,4,Dil Dhadke Nazar Sharmaye
0.716,0.364,9,-10.228,1,0.0993,0.686,0,0.595,0.884,104.353,audio_features,4Y44fhlccOKMwuaLw7UZDR,spotify:track:4Y44fhlccOKMwuaLw7UZDR,https://api.spotify.com/v1/tracks/4Y44fhlccOKMwuaLw7UZDR,https://api.spotify.com/v1/audio-analysis/4Y44fhlccOKMwuaLw7UZDR,218347,4,Muhabbat Kar Lo Jee Bhar Lo
0.634,0.693,8,-9.888,0,0.0555,0.785,5.14E-05,0.0871,0.922,111.706,audio_features,6zWFNS4gkDeMaG253zooX9,spotify:track:6zWFNS4gkDeMaG253zooX9,https://api.spotify.com/v1/tracks/6zWFNS4gkDeMaG253zooX9,https://api.spotify.com/v1/audio-analysis/6zWFNS4gkDeMaG253zooX9,252587,4,Dil Deke Dekho Dil Deke Dekho
0.612,0.335,4,-7.559,1,0.0398,0.946,2.19E-05,0.0993,0.761,133.098,audio_features,0p90LrtBjUG14r52pCYUyw,spotify:track:0p90LrtBjUG14r52pCYUyw,https://api.spotify.com/v1/tracks/0p90LrtBjUG14r52pCYUyw,https://api.spotify.com/v1/audio-analysis/0p90LrtBjUG14r52pCYUyw,263367,4,Chhupa Kar Meri Ankhon Ko
0.356,0.407,6,-7.287,0,0.0348,0.904,4.00E-05,0.167,0.704,97.183,audio_features,4gV1NZVJNWAERX5cQsoRtA,spotify:track:4gV1NZVJNWAERX5cQsoRtA,https://api.spotify.com/v1/tracks/4gV1NZVJNWAERX5cQsoRtA,https://api.spotify.com/v1/audio-analysis/4gV1NZVJNWAERX5cQsoRtA,285989,4,Jo Tum Muskura Do
0.544,0.26,8,-10.868,0,0.0547,0.778,7.02E-06,0.117,0.925,123.392,audio_features,27Bi9n90kunzgPXzgfqOff,spotify:track:27Bi9n90kunzgPXzgfqOff,https://api.spotify.com/v1/tracks/27Bi9n90kunzgPXzgfqOff,https://api.spotify.com/v1/audio-analysis/27Bi9n90kunzgPXzgfqOff,207786,4,Babuji Dheere Chalna
0.493,0.556,8,-6.27,1,0.0772,0.822,0.000332,0.233,0.931,190.617,audio_features,6YeIahxzVtRwEA1t23YJe2,spotify:track:6YeIahxzVtRwEA1t23YJe2,https://api.spotify.com/v1/tracks/6YeIahxzVtRwEA1t23YJe2,https://api.spotify.com/v1/audio-analysis/6YeIahxzVtRwEA1t23YJe2,270747,4,Boojh Mera Kya Naam Re
0.504,0.322,5,-14.529,1,0.0388,0.944,3.57E-05,0.126,0.733,115.607,audio_features,50y61soC4GNr9TmwlOBgjG,spotify:track:50y61soC4GNr9TmwlOBgjG,https://api.spotify.com/v1/tracks/50y61soC4GNr9TmwlOBgjG,https://api.spotify.com/v1/audio-analysis/50y61soC4GNr9TmwlOBgjG,227267,4,"O Nigahe Mastana (From ""Paying Guest"")"
0.555,0.533,3,-7.609,1,0.0379,0.802,0.211,0.27,0.881,82.682,audio_features,2Qlx7OlT4o9JIsAbgLwhm1,spotify:track:2Qlx7OlT4o9JIsAbgLwhm1,https://api.spotify.com/v1/tracks/2Qlx7OlT4o9JIsAbgLwhm1,https://api.spotify.com/v1/audio-analysis/2Qlx7OlT4o9JIsAbgLwhm1,190787,4,Yeh Lo Main Haari Piya
0.719,0.447,5,-9.228,1,0.0564,0.957,0.481,0.252,0.963,115.384,audio_features,5I565rcvEZCFQ9R93nOrDd,spotify:track:5I565rcvEZCFQ9R93nOrDd,https://api.spotify.com/v1/tracks/5I565rcvEZCFQ9R93nOrDd,https://api.spotify.com/v1/audio-analysis/5I565rcvEZCFQ9R93nOrDd,293133,4,Yeh Kya Kar Dala Tune
0.571,0.377,3,-8.295,1,0.0346,0.876,5.06E-05,0.503,0.759,82.346,audio_features,6y2l4aJPkVsMlY39uHVoaZ,spotify:track:6y2l4aJPkVsMlY39uHVoaZ,https://api.spotify.com/v1/tracks/6y2l4aJPkVsMlY39uHVoaZ,https://api.spotify.com/v1/audio-analysis/6y2l4aJPkVsMlY39uHVoaZ,280194,3,"Dil ki nazar se (From ""Anari'')"
0.583,0.398,0,-6.814,1,0.0326,0.928,4.72E-06,0.152,0.528,99.244,audio_features,2Be3pDNefXaZKlxqxt3fQp,spotify:track:2Be3pDNefXaZKlxqxt3fQp,https://api.spotify.com/v1/tracks/2Be3pDNefXaZKlxqxt3fQp,https://api.spotify.com/v1/audio-analysis/2Be3pDNefXaZKlxqxt3fQp,226680,4,Yeh Mera Diwanapan Hai
0.685,0.395,9,-9.919,1,0.036,0.668,0,0.0925,0.767,108.811,audio_features,4DrwGBkDCtQsA81GNPgvNA,spotify:track:4DrwGBkDCtQsA81GNPgvNA,https://api.spotify.com/v1/tracks/4DrwGBkDCtQsA81GNPgvNA,https://api.spotify.com/v1/audio-analysis/4DrwGBkDCtQsA81GNPgvNA,237467,4,Ankhon Hi Ankhon Mein
0.56,0.224,5,-15.601,0,0.0368,0.879,3.24E-05,0.384,0.775,82.944,audio_features,6piailrPPrz3xGKrQpP52W,spotify:track:6piailrPPrz3xGKrQpP52W,https://api.spotify.com/v1/tracks/6piailrPPrz3xGKrQpP52W,https://api.spotify.com/v1/audio-analysis/6piailrPPrz3xGKrQpP52W,280267,3,Dil Ki Nazar Se
0.454,0.205,8,-10.967,1,0.0603,0.958,0.00187,0.363,0.916,177.441,audio_features,2pvn6Cex030Vl2TSTjARw6,spotify:track:2pvn6Cex030Vl2TSTjARw6,https://api.spotify.com/v1/tracks/2pvn6Cex030Vl2TSTjARw6,https://api.spotify.com/v1/audio-analysis/2pvn6Cex030Vl2TSTjARw6,170163,3,Tarari Tarari
0.49,0.571,0,-6.918,1,0.0385,0.839,0.00537,0.0619,0.879,99.681,audio_features,6kIPySHAhvraQEsgYRMEOl,spotify:track:6kIPySHAhvraQEsgYRMEOl,https://api.spotify.com/v1/tracks/6kIPySHAhvraQEsgYRMEOl,https://api.spotify.com/v1/audio-analysis/6kIPySHAhvraQEsgYRMEOl,281427,4,"Ab Ke Sajan Sawan Mein (From ""Chupke Chupke"")"
0.336,0.449,0,-13.267,1,0.0367,0.9,7.00E-05,0.109,0.547,139.13,audio_features,3ptSDu7LuyCGaXaD38MEfP,spotify:track:3ptSDu7LuyCGaXaD38MEfP,https://api.spotify.com/v1/tracks/3ptSDu7LuyCGaXaD38MEfP,https://api.spotify.com/v1/audio-analysis/3ptSDu7LuyCGaXaD38MEfP,379867,4,Aaj Mausam Bada Be-Iman Hai
0.352,0.638,5,-11.888,1,0.0709,0.806,0.00288,0.405,0.594,103.544,audio_features,0TVwLOtr85EyZ9fxty9h8u,spotify:track:0TVwLOtr85EyZ9fxty9h8u,https://api.spotify.com/v1/tracks/0TVwLOtr85EyZ9fxty9h8u,https://api.spotify.com/v1/audio-analysis/0TVwLOtr85EyZ9fxty9h8u,388547,4,Gaadi Bula Rahi Hai
0.491,0.397,10,-12.736,1,0.0395,0.854,1.10E-05,0.222,0.648,125.228,audio_features,0w9CcBqKVPeVK0o21yeQyC,spotify:track:0w9CcBqKVPeVK0o21yeQyC,https://api.spotify.com/v1/tracks/0w9CcBqKVPeVK0o21yeQyC,https://api.spotify.com/v1/audio-analysis/0w9CcBqKVPeVK0o21yeQyC,357573,4,"Dream Girl (From ""Dream Girl"")"
0.37,0.797,10,-7.797,1,0.0864,0.73,0,0.348,0.779,132.83,audio_features,26WOO7gqFNUIyInNcptK2L,spotify:track:26WOO7gqFNUIyInNcptK2L,https://api.spotify.com/v1/tracks/26WOO7gqFNUIyInNcptK2L,https://api.spotify.com/v1/audio-analysis/26WOO7gqFNUIyInNcptK2L,278027,4,"Main Jat Yamla Pagla Diwana (From ""Pratiggya"")"
0.546,0.57,7,-11.925,1,0.0741,0.609,0.000394,0.231,0.902,131.284,audio_features,0x7DVLIeeGKoZWjhXaLwIj,spotify:track:0x7DVLIeeGKoZWjhXaLwIj,https://api.spotify.com/v1/tracks/0x7DVLIeeGKoZWjhXaLwIj,https://api.spotify.com/v1/audio-analysis/0x7DVLIeeGKoZWjhXaLwIj,293347,4,"Tera Peechha Na Chhodunga (From ""Jugnu"")"
0.472,0.56,7,-10.741,1,0.035,0.822,2.12E-06,0.102,0.585,112.088,audio_features,1estdIIGiVlI7Z7u2Fi8om,spotify:track:1estdIIGiVlI7Z7u2Fi8om,https://api.spotify.com/v1/tracks/1estdIIGiVlI7Z7u2Fi8om,https://api.spotify.com/v1/audio-analysis/1estdIIGiVlI7Z7u2Fi8om,321507,4,"Yeh Dosti Hum Nahin - Happy Version/From “Sholay Songs And Dialogues, Vol. 1” Soundtrack"
0.508,0.402,1,-10.487,1,0.0371,0.625,9.29E-06,0.112,0.508,120.954,audio_features,0HI3O9uCBWtu7B3boRpCaL,spotify:track:0HI3O9uCBWtu7B3boRpCaL,https://api.spotify.com/v1/tracks/0HI3O9uCBWtu7B3boRpCaL,https://api.spotify.com/v1/audio-analysis/0HI3O9uCBWtu7B3boRpCaL,329067,4,Pal Pal Dil Ke Paas - Blackmail / Soundtrack Version
0.312,0.398,2,-14.688,1,0.0373,0.883,0.103,0.269,0.401,131.891,audio_features,39LylZt2I26P34zmmgaKkV,spotify:track:39LylZt2I26P34zmmgaKkV,https://api.spotify.com/v1/tracks/39LylZt2I26P34zmmgaKkV,https://api.spotify.com/v1/audio-analysis/39LylZt2I26P34zmmgaKkV,387027,4,Na Ja Kahin Ab Na Ja
0.559,0.47,4,-11.335,1,0.0409,0.829,0.000281,0.0886,0.746,117.465,audio_features,05hGzDG23CGgSBUvEpjGMd,spotify:track:05hGzDG23CGgSBUvEpjGMd,https://api.spotify.com/v1/tracks/05hGzDG23CGgSBUvEpjGMd,https://api.spotify.com/v1/audio-analysis/05hGzDG23CGgSBUvEpjGMd,354053,4,"Kal Ki Haseen Mulaqat Ke Liye (From ""Charas"")"
0.39,0.636,11,-10.941,1,0.0658,0.718,0.00649,0.555,0.622,99.107,audio_features,2y1DWCZw566xY4dhYgSTlr,spotify:track:2y1DWCZw566xY4dhYgSTlr,https://api.spotify.com/v1/tracks/2y1DWCZw566xY4dhYgSTlr,https://api.spotify.com/v1/audio-analysis/2y1DWCZw566xY4dhYgSTlr,357120,4,Lekar Hum Diwana Dil
0.489,0.457,8,-15.343,1,0.199,0.847,0.00011,0.0792,0.664,120.865,audio_features,4KqzUQm2TG1shjgXS3iK8c,spotify:track:4KqzUQm2TG1shjgXS3iK8c,https://api.spotify.com/v1/tracks/4KqzUQm2TG1shjgXS3iK8c,https://api.spotify.com/v1/audio-analysis/4KqzUQm2TG1shjgXS3iK8c,311693,4,Zamana To Hai Naukar Biwi Ka
0.588,0.681,11,-7.372,1,0.0652,0.864,1.44E-05,0.684,0.805,90.805,audio_features,7bsqKdCCmIIZNQ0aJlZ48B,spotify:track:7bsqKdCCmIIZNQ0aJlZ48B,https://api.spotify.com/v1/tracks/7bsqKdCCmIIZNQ0aJlZ48B,https://api.spotify.com/v1/audio-analysis/7bsqKdCCmIIZNQ0aJlZ48B,255844,4,Koi Mane Ya Na Mane
0.306,0.384,11,-6.907,0,0.0353,0.783,0,0.139,0.463,181.285,audio_features,5arpQsxQuERBrdQvMIcEhW,spotify:track:5arpQsxQuERBrdQvMIcEhW,https://api.spotify.com/v1/tracks/5arpQsxQuERBrdQvMIcEhW,https://api.spotify.com/v1/audio-analysis/5arpQsxQuERBrdQvMIcEhW,339120,3,Aap Ke Haseen Rukh Pe
0.463,0.422,5,-11.46,1,0.0386,0.835,2.07E-06,0.116,0.6,137.361,audio_features,4chdTfqnt7MV2CiNS975u8,spotify:track:4chdTfqnt7MV2CiNS975u8,https://api.spotify.com/v1/tracks/4chdTfqnt7MV2CiNS975u8,https://api.spotify.com/v1/audio-analysis/4chdTfqnt7MV2CiNS975u8,285962,4,Chhalka Yeh Jaam
0.406,0.435,4,-15.893,1,0.0677,0.858,0.0013,0.24,0.893,140.593,audio_features,1BPKHiCvJHRY6s85qsCtcI,spotify:track:1BPKHiCvJHRY6s85qsCtcI,https://api.spotify.com/v1/tracks/1BPKHiCvJHRY6s85qsCtcI,https://api.spotify.com/v1/audio-analysis/1BPKHiCvJHRY6s85qsCtcI,325240,4,Dariya Mein Phenk Do Chabi
0.516,0.697,7,-7.806,0,0.034,0.176,0,0.156,0.836,99.73,audio_features,6PmggvhpduhSIjOpUWqiZu,spotify:track:6PmggvhpduhSIjOpUWqiZu,https://api.spotify.com/v1/tracks/6PmggvhpduhSIjOpUWqiZu,https://api.spotify.com/v1/audio-analysis/6PmggvhpduhSIjOpUWqiZu,329173,4,Ek Rasta Do Rahi
0.547,0.409,1,-12.453,0,0.0328,0.907,0.0181,0.346,0.766,98.6,audio_features,4PabZYAMgZvs3P2cBUYWKz,spotify:track:4PabZYAMgZvs3P2cBUYWKz,https://api.spotify.com/v1/tracks/4PabZYAMgZvs3P2cBUYWKz,https://api.spotify.com/v1/audio-analysis/4PabZYAMgZvs3P2cBUYWKz,289587,4,Main Kahin Kavi Na Ban Jaoon
0.543,0.78,1,-4.967,1,0.047,0.683,6.35E-05,0.154,0.739,108.759,audio_features,1ziDFjpKVetAmmmr1P4FMF,spotify:track:1ziDFjpKVetAmmmr1P4FMF,https://api.spotify.com/v1/tracks/1ziDFjpKVetAmmmr1P4FMF,https://api.spotify.com/v1/audio-analysis/1ziDFjpKVetAmmmr1P4FMF,277667,4,Dekha Hai Teri Aankhon Mein
0.571,0.513,6,-10.986,1,0.0357,0.826,0,0.167,0.831,128.89,audio_features,7co3J5eVbnR49ltBByAoK7,spotify:track:7co3J5eVbnR49ltBByAoK7,https://api.spotify.com/v1/tracks/7co3J5eVbnR49ltBByAoK7,https://api.spotify.com/v1/audio-analysis/7co3J5eVbnR49ltBByAoK7,262107,4,Kali Palak Teri Gori
0.361,0.591,0,-10.077,1,0.0464,0.957,0.142,0.359,0.359,65.891,audio_features,5PUqPIQTkwHipSIfNZq4SM,spotify:track:5PUqPIQTkwHipSIfNZq4SM,https://api.spotify.com/v1/tracks/5PUqPIQTkwHipSIfNZq4SM,https://api.spotify.com/v1/audio-analysis/5PUqPIQTkwHipSIfNZq4SM,249590,3,Majhi Chal O Majhi Chal
0.65,0.557,6,-8.843,0,0.158,0.926,0.00681,0.0538,0.924,126.266,audio_features,04sHBMJ5F5caZxL0H3Z92k,spotify:track:04sHBMJ5F5caZxL0H3Z92k,https://api.spotify.com/v1/tracks/04sHBMJ5F5caZxL0H3Z92k,https://api.spotify.com/v1/audio-analysis/04sHBMJ5F5caZxL0H3Z92k,199576,4,"Zindagi Ittefaq Hai, Pt. 1"
0.616,0.535,11,-10.829,0,0.0326,0.609,2.77E-06,0.287,0.92,119.507,audio_features,4CnVJiCwjD5NBPLog5PLbu,spotify:track:4CnVJiCwjD5NBPLog5PLbu,https://api.spotify.com/v1/tracks/4CnVJiCwjD5NBPLog5PLbu,https://api.spotify.com/v1/audio-analysis/4CnVJiCwjD5NBPLog5PLbu,285173,4,Pehli Nazar Men Humne Apna Dil
0.494,0.391,2,-9.96,1,0.0366,0.942,0.0398,0.132,0.43,93.593,audio_features,3OE51fK0JPfEFk8qkGqLBp,spotify:track:3OE51fK0JPfEFk8qkGqLBp,https://api.spotify.com/v1/tracks/3OE51fK0JPfEFk8qkGqLBp,https://api.spotify.com/v1/audio-analysis/3OE51fK0JPfEFk8qkGqLBp,201227,4,Ek Mahal Ho Sapnon Ka
0.474,0.564,6,-12.082,1,0.0353,0.802,3.62E-06,0.169,0.826,132.234,audio_features,29FCSLbT7BK8xg992p4N1K,spotify:track:29FCSLbT7BK8xg992p4N1K,https://api.spotify.com/v1/tracks/29FCSLbT7BK8xg992p4N1K,https://api.spotify.com/v1/audio-analysis/29FCSLbT7BK8xg992p4N1K,361667,4,"Jan-E-Man Jan-E-Jigar, Pt. 1"
0.373,0.657,9,-10.418,1,0.0442,0.455,0,0.597,0.587,86.975,audio_features,21AKvfmSSiEVorJwVSlKWN,spotify:track:21AKvfmSSiEVorJwVSlKWN,https://api.spotify.com/v1/tracks/21AKvfmSSiEVorJwVSlKWN,https://api.spotify.com/v1/audio-analysis/21AKvfmSSiEVorJwVSlKWN,188853,4,Jani O Jaani
0.511,0.398,9,-9.672,1,0.0647,0.854,0.0489,0.0705,0.647,85.01,audio_features,1WwwFvUANsGj28SqjQcSRM,spotify:track:1WwwFvUANsGj28SqjQcSRM,https://api.spotify.com/v1/tracks/1WwwFvUANsGj28SqjQcSRM,https://api.spotify.com/v1/audio-analysis/1WwwFvUANsGj28SqjQcSRM,260336,4,Koi Ladki Mujhe Kal Raat
0.617,0.441,10,-5.708,0,0.0488,0.967,2.03E-06,0.151,0.512,140.317,audio_features,2O1cKiY619boSuYP8zZFgT,spotify:track:2O1cKiY619boSuYP8zZFgT,https://api.spotify.com/v1/tracks/2O1cKiY619boSuYP8zZFgT,https://api.spotify.com/v1/audio-analysis/2O1cKiY619boSuYP8zZFgT,269874,3,Yeh Dil Diwana Hai
0.451,0.807,1,-4.829,1,0.0761,0.747,0.00378,0.0945,0.711,92.02,audio_features,7vBURRSR4klz0ITXs1YBWY,spotify:track:7vBURRSR4klz0ITXs1YBWY,https://api.spotify.com/v1/tracks/7vBURRSR4klz0ITXs1YBWY,https://api.spotify.com/v1/audio-analysis/7vBURRSR4klz0ITXs1YBWY,414981,4,Aya Sawan Jhoom Ke
0.351,0.403,5,-12.064,1,0.0446,0.904,0,0.136,0.427,81.632,audio_features,7KV9rphVeXPVRg0bkYIEpX,spotify:track:7KV9rphVeXPVRg0bkYIEpX,https://api.spotify.com/v1/tracks/7KV9rphVeXPVRg0bkYIEpX,https://api.spotify.com/v1/audio-analysis/7KV9rphVeXPVRg0bkYIEpX,183840,4,Dekha Hai Zindagi Ko
0.368,0.723,8,-7.195,1,0.123,0.834,0.000207,0.0595,0.827,157.012,audio_features,5Yo8kxeL9kSQlwWtsBuxog,spotify:track:5Yo8kxeL9kSQlwWtsBuxog,https://api.spotify.com/v1/tracks/5Yo8kxeL9kSQlwWtsBuxog,https://api.spotify.com/v1/audio-analysis/5Yo8kxeL9kSQlwWtsBuxog,222981,4,Khudaya Khair
0.426,0.581,4,-6.685,1,0.058,0.831,0.000226,0.124,0.567,90.911,audio_features,7zG7JVpC2nqRBCvL9hzxto,spotify:track:7zG7JVpC2nqRBCvL9hzxto,https://api.spotify.com/v1/tracks/7zG7JVpC2nqRBCvL9hzxto,https://api.spotify.com/v1/audio-analysis/7zG7JVpC2nqRBCvL9hzxto,326920,4,"Suno Sajna Papihe Ne Kaha (From ""Aaye Din Bahar Ke"")"
0.255,0.403,0,-10.187,1,0.0448,0.567,6.40E-06,0.92,0.621,157.656,audio_features,7pzG7LZwMvYZQqZGya99eM,spotify:track:7pzG7LZwMvYZQqZGya99eM,https://api.spotify.com/v1/tracks/7pzG7LZwMvYZQqZGya99eM,https://api.spotify.com/v1/audio-analysis/7pzG7LZwMvYZQqZGya99eM,67840,4,Saat Ajube Is Duniya Mein - Sad Version
0.379,0.647,7,-10.757,1,0.0594,0.68,8.69E-05,0.11,0.915,76.631,audio_features,6V1LXoNTQDHmupmCSjrUhL,spotify:track:6V1LXoNTQDHmupmCSjrUhL,https://api.spotify.com/v1/tracks/6V1LXoNTQDHmupmCSjrUhL,https://api.spotify.com/v1/audio-analysis/6V1LXoNTQDHmupmCSjrUhL,267027,4,"Koi Shahri Babu, Pt. 2"
0.413,0.445,10,-9.103,0,0.0295,0.568,0.0153,0.0876,0.145,119.929,audio_features,2t8uYYwHl8HvbHDXNELMAh,spotify:track:2t8uYYwHl8HvbHDXNELMAh,https://api.spotify.com/v1/tracks/2t8uYYwHl8HvbHDXNELMAh,https://api.spotify.com/v1/audio-analysis/2t8uYYwHl8HvbHDXNELMAh,292960,4,Mera Pyar Shalimar - Shalimar / Soundtrack Version
0.452,0.344,8,-12.839,1,0.0303,0.662,0.000421,0.213,0.559,91.742,audio_features,6EL8JuXYr6XHgr1JCt3tLd,spotify:track:6EL8JuXYr6XHgr1JCt3tLd,https://api.spotify.com/v1/tracks/6EL8JuXYr6XHgr1JCt3tLd,https://api.spotify.com/v1/audio-analysis/6EL8JuXYr6XHgr1JCt3tLd,227987,4,Ek Haseen Sham Ko Dil Mera Kho Gaya
0.439,0.657,5,-8.559,1,0.0625,0.784,0.00165,0.0894,0.613,83.05,audio_features,7xRGMCObCzX5Ocne92EJi8,spotify:track:7xRGMCObCzX5Ocne92EJi8,https://api.spotify.com/v1/tracks/7xRGMCObCzX5Ocne92EJi8,https://api.spotify.com/v1/audio-analysis/7xRGMCObCzX5Ocne92EJi8,286773,4,Main Tere Ishq Mein
0.354,0.615,7,-11.288,1,0.0888,0.81,0.425,0.657,0.599,143.758,audio_features,1TpIzV7n4h8oSkY2sTI2pX,spotify:track:1TpIzV7n4h8oSkY2sTI2pX,https://api.spotify.com/v1/tracks/1TpIzV7n4h8oSkY2sTI2pX,https://api.spotify.com/v1/audio-analysis/1TpIzV7n4h8oSkY2sTI2pX,328693,4,Jhilmil Sitaron Ka Angan Hoga - Duet
0.43,0.483,8,-9.811,1,0.0504,0.932,1.35E-06,0.324,0.699,92.347,audio_features,6GXfy68Lb9DjcrrsDAm1Pw,spotify:track:6GXfy68Lb9DjcrrsDAm1Pw,https://api.spotify.com/v1/tracks/6GXfy68Lb9DjcrrsDAm1Pw,https://api.spotify.com/v1/audio-analysis/6GXfy68Lb9DjcrrsDAm1Pw,260080,4,"Gir Gaya Jhumka Girne Do (From ""Jugnu"")"
0.394,0.606,8,-11.42,1,0.0755,0.763,0.000514,0.35,0.894,96.849,audio_features,6gpRvBrfLLi1RiTk7MLL4v,spotify:track:6gpRvBrfLLi1RiTk7MLL4v,https://api.spotify.com/v1/tracks/6gpRvBrfLLi1RiTk7MLL4v,https://api.spotify.com/v1/audio-analysis/6gpRvBrfLLi1RiTk7MLL4v,195667,4,Duniya Ka Mela Mele Mein Ladki
0.49,0.514,8,-10.517,1,0.0312,0.713,0.0336,0.347,0.661,123.063,audio_features,72ddqJuuFTRYKifTVwWh3u,spotify:track:72ddqJuuFTRYKifTVwWh3u,https://api.spotify.com/v1/tracks/72ddqJuuFTRYKifTVwWh3u,https://api.spotify.com/v1/audio-analysis/72ddqJuuFTRYKifTVwWh3u,127200,4,Hum Bewafa Hargiz Na Thay (Happy) - Shalimar / Soundtrack Version
0.425,0.647,8,-7.93,0,0.031,0.21,0.00113,0.0986,0.693,112.896,audio_features,17oR1SyG0HPTOZlx0Uc8Ij,spotify:track:17oR1SyG0HPTOZlx0Uc8Ij,https://api.spotify.com/v1/tracks/17oR1SyG0HPTOZlx0Uc8Ij,https://api.spotify.com/v1/audio-analysis/17oR1SyG0HPTOZlx0Uc8Ij,387493,4,Raju Chal Raju - Azaad / Soundtrack Version
0.602,0.421,5,-13.566,1,0.0375,0.643,0,0.0663,0.867,126.031,audio_features,542dtRAwv2RvFZKm2fKod3,spotify:track:542dtRAwv2RvFZKm2fKod3,https://api.spotify.com/v1/tracks/542dtRAwv2RvFZKm2fKod3,https://api.spotify.com/v1/audio-analysis/542dtRAwv2RvFZKm2fKod3,215719,4,Meri Jaan Meri Jaan Kehna Mano
0.399,0.898,8,-3.591,0,0.142,0.769,2.19E-05,0.0496,0.701,92.361,audio_features,6wIm8uumH72pyPN2VVrp9i,spotify:track:6wIm8uumH72pyPN2VVrp9i,https://api.spotify.com/v1/tracks/6wIm8uumH72pyPN2VVrp9i,https://api.spotify.com/v1/audio-analysis/6wIm8uumH72pyPN2VVrp9i,322507,4,Maar Diya Jaye - Mera Gaon Mera Desh / Soundtrack Version
0.317,0.38,5,-9.722,1,0.0383,0.978,0.193,0.095,0.452,71.201,audio_features,4H5RZcw0PoaJTnRU9fyWTK,spotify:track:4H5RZcw0PoaJTnRU9fyWTK,https://api.spotify.com/v1/tracks/4H5RZcw0PoaJTnRU9fyWTK,https://api.spotify.com/v1/audio-analysis/4H5RZcw0PoaJTnRU9fyWTK,329504,5,Abhi To Hath Mein Jaam Hai
0.371,0.684,6,-7.292,0,0.0372,0.816,8.20E-05,0.169,0.48,74.873,audio_features,5QVBXZlsxaOQSK6ODi615a,spotify:track:5QVBXZlsxaOQSK6ODi615a,https://api.spotify.com/v1/tracks/5QVBXZlsxaOQSK6ODi615a,https://api.spotify.com/v1/audio-analysis/5QVBXZlsxaOQSK6ODi615a,206560,4,Tumse Dur Rehke - Adalat / Soundtrack Version
0.394,0.303,0,-13.401,0,0.0486,0.75,2.04E-05,0.0656,0.837,207.806,audio_features,20cqpJq6UspwjawaL6o1dF,spotify:track:20cqpJq6UspwjawaL6o1dF,https://api.spotify.com/v1/tracks/20cqpJq6UspwjawaL6o1dF,https://api.spotify.com/v1/audio-analysis/20cqpJq6UspwjawaL6o1dF,269333,4,Kisi Ki Muskurahaton Se
